β	ℓ	J_ℓ/β
1.8900000000000012	2	0.7622639159028171
1.9000000000000012	2	0.7644583210442759
1.9100000000000013	2	0.7666123051400966
1.9200000000000013	2	0.7687268707327326
1.9300000000000013	2	0.7708029897313614
1.9400000000000013	2	0.7728416045388414
1.9500000000000013	2	0.7748436291295793
1.9600000000000013	2	0.7768099500807724
1.9700000000000013	2	0.7787414275593814
1.9800000000000013	2	0.780638896267041
1.9900000000000013	2	0.7825031663450035
2.0000000000000013	2	0.7843350242410614
0.5	3	-9.926167350636332e-24
0.51	3	-9.731536618270913e-24
0.52	3	-9.544391683304164e-24
0.53	3	-9.36430882135503e-24
0.54	3	-9.19089569503364e-24
0.55	3	-9.023788500578483e-24
0.56	3	-8.86264942021101e-24
0.5700000000000001	3	-8.707164342663448e-24
0.5800000000000001	3	-8.55704081951408e-24
0.5900000000000001	3	-8.412006229352822e-24
0.6000000000000001	3	-8.271806125530277e-24
0.6100000000000001	3	-8.136202746423222e-24
0.6200000000000001	3	-8.004973669868009e-24
0.6300000000000001	3	-7.877910595743119e-24
0.6400000000000001	3	-7.754818242684633e-24
0.6500000000000001	3	-7.63551334664333e-24
0.6600000000000001	3	-7.519823750482069e-24
0.6700000000000002	3	-7.407587575101738e-24
0.6800000000000002	3	-7.298652463703183e-24
0.6900000000000002	3	-7.192874891765456e-24
0.7000000000000002	3	-7.090119536168807e-24
0.7100000000000002	3	-6.990258697631218e-24
0.7200000000000002	3	-6.89317177127523e-24
0.7300000000000002	3	-6.798744760709814e-24
0.7400000000000002	3	-6.706869831511033e-24
0.7500000000000002	3	-6.61744490042422e-24
0.7600000000000002	3	-6.530373256997585e-24
0.7700000000000002	3	-6.445563214698915e-24
0.7800000000000002	3	-6.3629277888694416e-24
0.7900000000000003	3	-6.282384399136917e-24
0.8000000000000003	3	-6.203854594147705e-24
0.8100000000000003	3	-6.127263796689092e-24
0.8200000000000003	3	-6.052541067461176e-24
0.8300000000000003	3	-5.979618885925499e-24
0.8400000000000003	3	-5.908432946807339e-24
0.8500000000000003	3	-5.838921970962547e-24
0.8600000000000003	3	-5.7710275294397265e-24
0.8700000000000003	3	-5.7046938796760504e-24
0.8800000000000003	3	-5.639867812861551e-24
0.8900000000000003	3	-5.576498511593443e-24
0.9000000000000004	3	-5.5145374170201825e-24
0.9100000000000004	3	-5.453938104745236e-24
0.9200000000000004	3	-5.394656168824091e-24
0.9300000000000004	3	-5.336649113245337e-24
0.9400000000000004	3	-5.279876250338472e-24
0.9500000000000004	3	-5.224298605598067e-24
0.9600000000000004	3	-5.1698788284564215e-24
0.9700000000000004	3	-5.116581108575426e-24
0.9800000000000004	3	-5.064371097263432e-24
0.9900000000000004	3	-5.013215833654712e-24
1.0000000000000004	3	1.4084332151519176e-15
1.0100000000000005	3	0.02837188686579084
1.0200000000000005	3	0.053874959094277745
1.0300000000000005	3	0.07698206426507459
1.0400000000000005	3	0.09805736241020943
1.0500000000000005	3	0.11738753246222254
1.0600000000000005	3	0.1352024825969596
1.0700000000000005	3	0.1516895428332581
1.0800000000000005	3	0.16700346135906838
1.0900000000000005	3	0.18127361414758744
1.1000000000000005	3	0.19460931350447533
1.1100000000000005	3	0.20710378880618374
1.1200000000000006	3	0.21883722031551947
1.1300000000000006	3	0.22987908506927687
1.1400000000000006	3	0.24028999462389916
1.1500000000000006	3	0.25012315179664457
1.1600000000000006	3	0.2594255178270673
1.1700000000000006	3	0.2682387567095464
1.1800000000000006	3	0.27660000611289337
1.1900000000000006	3	0.28454251193739905
1.2000000000000006	3	0.2920961546144268
1.2100000000000006	3	0.29928788869871387
1.2200000000000006	3	0.3061421124429344
1.2300000000000006	3	0.3126809803997531
1.2400000000000007	3	0.318924669336142
1.2500000000000007	3	0.32489160563386854
1.2600000000000007	3	0.33059866072123617
1.2700000000000007	3	0.33606131981407783
1.2800000000000007	3	0.34129382825032967
1.2900000000000007	3	0.3463093189176827
1.3000000000000007	3	0.3511199236495142
1.3100000000000007	3	0.35573687096452294
1.3200000000000007	3	0.36017057212286924
1.3300000000000007	3	0.36443069714539683
1.3400000000000007	3	0.3685262421767226
1.3500000000000008	3	0.3724655893552515
1.3600000000000008	3	0.3762565601739915
1.3700000000000008	3	0.3799064631677948
1.3800000000000008	3	0.383422136639525
1.3900000000000008	3	0.3868099870348734
1.4000000000000008	3	0.39007602348945475
1.4100000000000008	3	0.39322588899938493
1.4200000000000008	3	0.3962648886053726
1.4300000000000008	3	0.39919801492855556
1.4400000000000008	3	0.4020299713522085
1.4500000000000008	3	0.40476519310587716
1.4600000000000009	3	0.40740786647627836
1.4700000000000009	3	0.4099619463417009
1.4800000000000009	3	0.41243117220282366
1.4900000000000009	3	0.4148190828623295
1.5000000000000009	3	0.41712902988790634
1.510000000000001	3	0.4193641899777538
1.520000000000001	3	0.42152757633431115
1.530000000000001	3	0.42362204914014284
1.540000000000001	3	0.42565032521968854
1.550000000000001	3	0.42761498696157824
1.560000000000001	3	0.4295184905683095
1.570000000000001	3	0.4313631736931343
1.580000000000001	3	0.43315126251785263
1.590000000000001	3	0.4348848783197936
1.600000000000001	3	0.43656604357145345
1.610000000000001	3	0.43819668761199676
1.620000000000001	3	0.43977865192603216
1.630000000000001	3	0.4413136950617112
1.640000000000001	3	0.44280349721713885
1.650000000000001	3	0.4442496645214876
1.660000000000001	3	0.4456537330346769
1.670000000000001	3	0.4470171724874169
1.680000000000001	3	0.4483413897814256
1.690000000000001	3	0.4496277322679086
1.700000000000001	3	0.4508774908207942
1.710000000000001	3	0.4520919027198352
1.720000000000001	3	0.4532721543573838
1.730000000000001	3	0.45441938378149316
1.740000000000001	3	0.45553468308697087
1.750000000000001	3	0.4566191006650412
1.7600000000000011	3	0.45767364332141663
1.7700000000000011	3	0.45869927827181106
1.7800000000000011	3	0.45969693502318726
1.7900000000000011	3	0.46066750714841986
1.8000000000000012	3	0.46161185396143345
1.8100000000000012	3	0.4625308020993348
1.8200000000000012	3	0.4634251470176147
1.8300000000000012	3	0.46429565440396836
1.8400000000000012	3	0.4651430615159303
1.8500000000000012	3	0.4659680784471156
1.8600000000000012	3	0.46677138932652407
1.8700000000000012	3	0.4675536534550249
1.8800000000000012	3	0.4683155063828759
1.8900000000000012	3	0.4690575609318378
1.9000000000000012	3	0.46978040816521177
1.9100000000000013	3	0.4704846183088816
1.9200000000000013	3	0.4711707416262629
1.9300000000000013	3	0.4718393092498239
1.9400000000000013	3	0.472490833971705
1.9500000000000013	3	0.47312581099577056
1.9600000000000013	3	0.4737447186532806
1.9700000000000013	3	0.4743480190842363
1.9800000000000013	3	0.47493615888630236
1.9900000000000013	3	0.47550956973311054
2.0000000000000013	3	0.4760686689636117
0.5	4	-7.285991065033096e-16
0.51	4	-7.143128495130485e-16
0.52	4	-7.005760639454899e-16
0.53	4	-6.873576476446316e-16
0.54	4	-6.746288023178791e-16
0.55	4	-6.623628240939178e-16
0.56	4	-6.50534916520812e-16
0.5700000000000001	4	-6.391220232485171e-16
0.5800000000000001	4	-6.281026780200944e-16
0.5900000000000001	4	-6.174568699180588e-16
0.6000000000000001	4	-6.077066114507552e-16
0.6100000000000001	4	-5.972123823797619e-16
0.6200000000000001	4	-5.881018061895255e-16
0.6300000000000001	4	-5.782532591296106e-16
0.6400000000000001	4	-5.692180519557105e-16
0.6500000000000001	4	-5.604608511563919e-16
0.6600000000000001	4	-5.519690200782647e-16
0.6700000000000002	4	-5.43730676495007e-16
0.6800000000000002	4	-5.357346371347863e-16
0.6900000000000002	4	-5.279703670313836e-16
0.7000000000000002	4	-5.204279332166495e-16
0.7100000000000002	4	-5.130979623262743e-16
0.7200000000000002	4	-5.059716017384093e-16
0.7300000000000002	4	-4.990404839063763e-16
0.7400000000000002	4	-4.922966935833171e-16
0.7500000000000002	4	-4.857327376688729e-16
0.7600000000000002	4	-4.793415174363878e-16
0.7700000000000002	4	-4.731163029242268e-16
0.7800000000000002	4	-4.670507092969932e-16
0.7900000000000003	4	-4.611386750020945e-16
0.8000000000000003	4	-4.553744415645683e-16
0.8100000000000003	4	-4.497525348785859e-16
0.8200000000000003	4	-4.442677478678715e-16
0.8300000000000003	4	-4.3891512439958394e-16
0.8400000000000003	4	-4.336899443472079e-16
0.8500000000000003	4	-4.285887062171787e-16
0.8600000000000003	4	-4.236041316879705e-16
0.8700000000000003	4	-4.1873511868006276e-16
0.8800000000000003	4	-4.1397676505869846e-16
0.8900000000000003	4	-4.0932534073219623e-16
0.9000000000000004	4	-4.047772813907274e-16
0.9100000000000004	4	-4.003291793974227e-16
0.9200000000000004	4	-3.959777752735376e-16
0.9300000000000004	4	-3.9171994973296195e-16
0.9400000000000004	4	-3.8755181512628443e-16
0.9500000000000004	4	-3.8347321394911013e-16
0.9600000000000004	4	-3.794787013038069e-16
0.9700000000000004	4	-3.755665497439738e-16
0.9800000000000004	4	-3.717342380118925e-16
0.9900000000000004	4	-3.679793467188431e-16
1.0000000000000004	4	1.0436267532131813e-15
1.0100000000000005	4	0.027603319239047
1.0200000000000005	4	0.05121192976041611
1.0300000000000005	4	0.07173008670487939
1.0400000000000005	4	0.08979166713910718
1.0500000000000005	4	0.10585682200965352
1.0600000000000005	4	0.12026948803785549
1.0700000000000005	4	0.1332931531210803
1.0800000000000005	4	0.14513395973112408
1.0900000000000005	4	0.1559561279199174
1.1000000000000005	4	0.16589255004767797
1.1100000000000005	4	0.17505225349631767
1.1200000000000006	4	0.18352577472101395
1.1300000000000006	4	0.19138910584215305
1.1400000000000006	4	0.19870664409859629
1.1500000000000006	4	0.20553343097482327
1.1600000000000006	4	0.21191687630662168
1.1700000000000006	4	0.2178981029593303
1.1800000000000006	4	0.22351300788699333
1.1900000000000006	4	0.2287931083623111
1.2000000000000006	4	0.23376622349721468
1.2100000000000006	4	0.2384570280655737
1.2200000000000006	4	0.24288750630020015
1.2300000000000006	4	0.24707732659174922
1.2400000000000007	4	0.2510441530850708
1.2500000000000007	4	0.2548039065198248
1.2600000000000007	4	0.25837098393353886
1.2700000000000007	4	0.26175844478407667
1.2800000000000007	4	0.26497816947670233
1.2900000000000007	4	0.2680409950717911
1.3000000000000007	4	0.27095683201130316
1.3100000000000007	4	0.27373476496893256
1.3200000000000007	4	0.27638314035144784
1.3300000000000007	4	0.2789096425208892
1.3400000000000007	4	0.28132136044187245
1.3500000000000008	4	0.28362484616475625
1.3600000000000008	4	0.2858261663183792
1.3700000000000008	4	0.287930947593476
1.3800000000000008	4	0.2899444170406313
1.3900000000000008	4	0.291871437877548
1.4000000000000008	4	0.29371654139397135
1.4100000000000008	4	0.29548395545441647
1.4200000000000008	4	0.29717763002549324
1.4300000000000008	4	0.2988012600932729
1.4400000000000008	4	0.3003583062847639
1.4500000000000008	4	0.30185201346421064
1.4600000000000009	4	0.303285427538344
1.4700000000000009	4	0.304661410673669
1.4800000000000009	4	0.305982655102446
1.4900000000000009	4	0.30725169567147104
1.5000000000000009	4	0.308470921268442
1.510000000000001	4	0.3096425852441049
1.520000000000001	4	0.31076881493407343
1.530000000000001	4	0.3118516203718797
1.540000000000001	4	0.31289290227409994
1.550000000000001	4	0.31389445936912724
1.560000000000001	4	0.31485799513306717
1.570000000000001	4	0.31578512398917713
1.580000000000001	4	0.3166773770211033
1.590000000000001	4	0.3175362072447476
1.600000000000001	4	0.318362994478855
1.610000000000001	4	0.3191590498502187
1.620000000000001	4	0.31992561996570673
1.630000000000001	4	0.3206638907800584
1.640000000000001	4	0.32137499118549706
1.650000000000001	4	0.3220599963466522
1.660000000000001	4	0.32271993080199246
1.670000000000001	4	0.32335577135095334
1.680000000000001	4	0.32396844974411837
1.690000000000001	4	0.3245588551922168
1.700000000000001	4	0.32512783670821793
1.710000000000001	4	0.3256762052955549
1.720000000000001	4	0.32620473599429056
1.730000000000001	4	0.32671416979603507
1.740000000000001	4	0.32720521543746767
1.750000000000001	4	0.32767855108145943
1.7600000000000011	4	0.3281348258940181
1.7700000000000011	4	0.3285746615246396
1.7800000000000011	4	0.32899865349693364
1.7900000000000011	4	0.32940737251590546
1.8000000000000012	4	0.3298013656977052
1.8100000000000012	4	0.3301811577272211
1.8200000000000012	4	0.3305472519484515
1.8300000000000012	4	0.3309001313922037
1.8400000000000012	4	0.331240259745318
1.8500000000000012	4	0.3315680822652952
1.8600000000000012	4	0.3318840266439068
1.8700000000000012	4	0.332188503823095
1.8800000000000012	4	0.33248190876623585
1.8900000000000012	4	0.33276462118760075
1.9000000000000012	4	0.3330370062426527
1.9100000000000013	4	0.3332994151816084
1.9200000000000013	4	0.3335521859685592
1.9300000000000013	4	0.3337956438682306
1.9400000000000013	4	0.33403010200236405
1.9500000000000013	4	0.33425586187753525
1.9600000000000013	4	0.33447321388610723
1.9700000000000013	4	0.33468243778190604
1.9800000000000013	4	0.33488380313210236
1.9900000000000013	4	0.33507756974665603
2.0000000000000013	4	0.3352639880866433
0.5	5	-2.9250165251059126e-18
0.51	5	-2.8676632599077575e-18
0.52	5	-2.8125158895249157e-18
0.53	5	-2.7594495519867096e-18
0.54	5	-2.7083486343573263e-18
0.55	5	-2.6591059319144658e-18
0.56	5	-2.6116218974159933e-18
0.5700000000000001	5	-2.5658039693911513e-18
0.5800000000000001	5	-2.50659685317862e-18
0.5900000000000001	5	-2.471469862200471e-18
0.6000000000000001	5	-2.4230436247393325e-18
0.6100000000000001	5	-2.3906116357650568e-18
0.6200000000000001	5	-2.3450516999387198e-18
0.6300000000000001	5	-2.314551140790917e-18
0.6400000000000001	5	-2.285169160238994e-18
0.6500000000000001	5	-2.2500127116199324e-18
0.6600000000000001	5	-2.2159216099287214e-18
0.6700000000000002	5	-2.1828481530641133e-18
0.6800000000000002	5	-2.1507474449308177e-18
0.6900000000000002	5	-2.1195771921057333e-18
0.7000000000000002	5	-2.0892975179327942e-18
0.7100000000000002	5	-2.059870792328107e-18
0.7200000000000002	5	-2.0312614757679946e-18
0.7300000000000002	5	-2.00343597609994e-18
0.7400000000000002	5	-1.9763625169634538e-18
0.7500000000000002	5	-1.9500110167372746e-18
0.7600000000000002	5	-1.9243529770433632e-18
0.7700000000000002	5	-1.8993613799389035e-18
0.7800000000000002	5	-1.8750105930166103e-18
0.7900000000000003	5	-1.8512762817126024e-18
0.8000000000000003	5	-1.8281353281911946e-18
0.8100000000000003	5	-1.805565756238217e-18
0.8200000000000003	5	-1.783546661649946e-18
0.8300000000000003	5	-1.7620581476541638e-18
0.8400000000000003	5	-1.73074544624238e-18
0.8500000000000003	5	-1.7154908455273853e-18
0.8600000000000003	5	-1.7005910029685533e-18
0.8700000000000003	5	-1.6810439799459261e-18
0.8800000000000003	5	-1.6619412074465408e-18
0.8900000000000003	5	-1.6432677107336583e-18
0.9000000000000004	5	-1.6250091806143953e-18
0.9100000000000004	5	-1.60715193687138e-18
0.9200000000000004	5	-1.5896828940792997e-18
0.9300000000000004	5	-1.572589529626834e-18
0.9400000000000004	5	-1.5513543593794513e-18
0.9500000000000004	5	-1.53948238163469e-18
0.9600000000000004	5	-1.5234461068259957e-18
0.9700000000000004	5	-1.5077404768587171e-18
0.9800000000000004	5	-1.4923553699519956e-18
0.9900000000000004	5	-1.4772810732858139e-18
1.0000000000000004	5	1.4069707474212146e-15
1.0100000000000005	5	0.026875216777492085
1.0200000000000005	5	0.04879824944980161
1.0300000000000005	5	0.06714144507118103
1.0400000000000005	5	0.08278969409822537
1.0500000000000005	5	0.09634298157715598
1.0600000000000005	5	0.10822519617475355
1.0700000000000005	5	0.11874614879577691
1.0800000000000005	5	0.1281387674048649
1.0900000000000005	5	0.13658239764861949
1.1000000000000005	5	0.14421795622806696
1.1100000000000005	5	0.15115810975016575
1.1200000000000006	5	0.15749430722000118
1.1300000000000006	5	0.16330175998238033
1.1400000000000006	5	0.1686430456569424
1.1500000000000006	5	0.17357076703631896
1.1600000000000006	5	0.17812954778699394
1.1700000000000006	5	0.18235755365372058
1.1800000000000006	5	0.1862876682123982
1.1900000000000006	5	0.18994841312567554
1.2000000000000006	5	0.1933646767057765
1.2100000000000006	5	0.1965582967638385
1.2200000000000006	5	0.19954853136355263
1.2300000000000006	5	0.2023524423880911
1.2400000000000007	5	0.2049852106041744
1.2500000000000007	5	0.20746039639732822
1.2600000000000007	5	0.20979015704448978
1.2700000000000007	5	0.2119854289357521
1.2800000000000007	5	0.2140560813163217
1.2900000000000007	5	0.2160110467254736
1.3000000000000007	5	0.21785843224319998
1.3100000000000007	5	0.21960561483299418
1.3200000000000007	5	0.22125932342977492
1.3300000000000007	5	0.22282570992085554
1.3400000000000007	5	0.22431041077231126
1.3500000000000008	5	0.225718600738704
1.3600000000000008	5	0.22705503984264344
1.3700000000000008	5	0.22832411460823912
1.3800000000000008	5	0.2295298743686461
1.3900000000000008	5	0.2306760633345203
1.4000000000000008	5	0.23176614900106637
1.4100000000000008	5	0.23280334738160974
1.4200000000000008	5	0.23379064548148726
1.4300000000000008	5	0.23473082136449522
1.4400000000000008	5	0.23562646211284347
1.4500000000000008	5	0.2364799799386799
1.4600000000000009	5	0.2372936266690968
1.4700000000000009	5	0.23806950679619368
1.4800000000000009	5	0.23880958925798107
1.4900000000000009	5	0.23951571809405595
1.5000000000000009	5	0.24018962210134595
1.510000000000001	5	0.24083292359929534
1.520000000000001	5	0.24144714640020057
1.530000000000001	5	0.2420337230686773
1.540000000000001	5	0.2425940015440924
1.550000000000001	5	0.24312925119105774
1.560000000000001	5	0.24364066833548118
1.570000000000001	5	0.24412938133707668
1.580000000000001	5	0.2445964552434837
1.590000000000001	5	0.24504289606613736
1.600000000000001	5	0.24546965471362078
1.610000000000001	5	0.24587763061439816
1.620000000000001	5	0.24626767505742495
1.630000000000001	5	0.24664059427615467
1.640000000000001	5	0.24699715229882843
1.650000000000001	5	0.24733807358561044
1.660000000000001	5	0.2476640454710596
1.670000000000001	5	0.2479757204286097
1.680000000000001	5	0.24827371817209684
1.690000000000001	5	0.2485586276079286
1.700000000000001	5	0.2488310086501908
1.710000000000001	5	0.2490913939098458
1.720000000000001	5	0.24934029026812732
1.730000000000001	5	0.24957818034333146
1.740000000000001	5	0.24980552385935037
1.750000000000001	5	0.2500227589235746
1.7600000000000011	5	0.2502303032210905
1.7700000000000011	5	0.2504285551315267
1.7800000000000011	5	0.2506178947743214
1.7900000000000011	5	0.25079868498772523
1.8000000000000012	5	0.2509712722463766
1.8100000000000012	5	0.2511359875219121
1.8200000000000012	5	0.2512931470906798
1.8300000000000012	5	0.2514430532923106
1.8400000000000012	5	0.2515859952426022
1.8500000000000012	5	0.2517222495038725
1.8600000000000012	5	0.2518520807157217
1.8700000000000012	5	0.2519757421888789
1.8800000000000012	5	0.2520934764646419
1.8900000000000012	5	0.25220551584218387
1.9000000000000012	5	0.25231208287586443
1.9100000000000013	5	0.25241339084450126
1.9200000000000013	5	0.2525096441944217
1.9300000000000013	5	0.2526010389579767
1.9400000000000013	5	0.2526877631490821
1.9500000000000013	5	0.2527699971372287
1.9600000000000013	5	0.25284791400131507
1.9700000000000013	5	0.2529216798645466
1.9800000000000013	5	0.25299145421155855
1.9900000000000013	5	0.2530573901888634
2.0000000000000013	5	0.25311963488960304
0.5	6	7.358132861150744e-17
0.51	6	7.21385574622622e-17
0.52	6	7.075127751106484e-17
0.53	6	6.941634774670512e-17
0.54	6	6.813085982546985e-17
0.55	6	6.689211691955222e-17
0.56	6	6.569761483170307e-17
0.5700000000000001	6	6.454502509781354e-17
0.5800000000000001	6	6.343181473709811e-17
0.5900000000000001	6	6.229424849883277e-17
0.6000000000000001	6	6.131777384292287e-17
0.6100000000000001	6	6.037262046020076e-17
0.6200000000000001	6	5.933978113831244e-17
0.6300000000000001	6	5.839787985040272e-17
0.6400000000000001	6	5.748541297774018e-17
0.6500000000000001	6	5.660102200885187e-17
0.6600000000000001	6	5.574343076629351e-17
0.6700000000000002	6	5.4911439262318974e-17
0.6800000000000002	6	5.4103918096696636e-17
0.6900000000000002	6	5.3319803341672044e-17
0.7000000000000002	6	5.2558091865362445e-17
0.7100000000000002	6	5.1817837050357343e-17
0.7200000000000002	6	5.109814486910238e-17
0.7300000000000002	6	5.0398170281854405e-17
0.7400000000000002	6	4.97171139266942e-17
0.7500000000000002	6	4.9054219074338283e-17
0.7600000000000002	6	4.8408768823360145e-17
0.7700000000000002	6	4.7780083513965853e-17
0.7800000000000002	6	4.7167518340709886e-17
0.7900000000000003	6	4.6570461146523686e-17
0.8000000000000003	6	4.5988330382192134e-17
0.8100000000000003	6	4.542057321697988e-17
0.8200000000000003	6	4.4866663787504523e-17
0.8300000000000003	6	4.432610157319724e-17
0.8400000000000003	6	4.3798409887802034e-17
0.8500000000000003	6	4.3283134477357304e-17
0.8600000000000003	6	4.277984221599269e-17
0.8700000000000003	6	4.2288119891670926e-17
0.8800000000000003	6	4.180757307472013e-17
0.8900000000000003	6	4.1337825062644616e-17
0.9000000000000004	6	4.0878515895281897e-17
0.9100000000000004	6	4.042930143489419e-17
0.9200000000000004	6	3.998985250625403e-17
0.9300000000000004	6	3.9559854092208284e-17
0.9400000000000004	6	3.917820238187156e-17
0.9500000000000004	6	3.872701505868811e-17
0.9600000000000004	6	3.832360865182678e-17
0.9700000000000004	6	3.792851990283887e-17
0.9800000000000004	6	3.75414941895446e-17
0.9900000000000004	6	3.7162287177529e-17
1.0000000000000004	6	1.4452383195496246e-15
1.0100000000000005	6	0.02618442380679706
1.0200000000000005	6	0.04659984891798714
1.0300000000000005	6	0.06309571715500178
1.0400000000000005	6	0.07677773909435644
1.0500000000000005	6	0.08835305479333071
1.0600000000000005	6	0.09829872406420051
1.0700000000000005	6	0.10695065486698992
1.0800000000000005	6	0.11455372691224278
1.0900000000000005	6	0.12129163995225498
1.1000000000000005	6	0.12730552882939775
1.1100000000000005	6	0.13270603636500897
1.1200000000000006	6	0.13758140975401853
1.1300000000000006	6	0.14200308917672144
1.1400000000000006	6	0.14602966338857298
1.1500000000000006	6	0.1497097316756474
1.1600000000000006	6	0.15308401507762984
1.1700000000000006	6	0.1561869408446811
1.1800000000000006	6	0.15904784997932597
1.1900000000000006	6	0.161691930313508
1.2000000000000006	6	0.16414094653855413
1.2100000000000006	6	0.16641381785625128
1.2200000000000006	6	0.1685270797769657
