2	0.10553641029866102
3	0.09546172275786305
4	0.08714291040450856
5	0.08015773231881625
6	0.07420928436695452
7	0.06908270617925544
8	0.06461867335422851
9	0.06069654325208789
10	0.05722328750689608
11	0.05412601877304017
12	0.05134681983852201
13	0.048839087986594434
14	0.04656490070402166
15	0.04449308463593196
16	0.042597778090066214
17	0.04085734593459365
18	0.03925355006060507
19	0.03777090783891424
20	0.036396190675231116
21	0.03511802822385615
22	0.033926593167460696
23	0.03281334809544379
24	0.03177084045086868
25	0.03079253567603139
26	0.029872680108064063
27	0.02900618754633676
28	0.028188545314290984
29	0.02741573560875789
30	0.026684169473531288
31	0.02599063106935173
32	0.02533223041448412
33	0.02470636313094617
34	0.024110676014010513
35	0.02354303746529813
36	0.023001512006372737
37	0.022484338230605264
38	0.0219899096640573
39	0.021516758097234905
40	0.02106353902339601
41	0.0206290188792184
42	0.020212063832822345
43	0.019811629904558346
44	0.019426754239321307
45	0.019056547376781797
46	0.01870018638890616
47	0.01835690877332014
48	0.018026007007142016
49	0.017706823679421734
50	0.01739874713171679
51	0.01710120754597653
52	0.016813673427088806
53	0.016535648434406736
54	0.01626666852251852
55	0.016006299356611492
56	0.015754133972148286
57	0.015509790652330652
58	0.015272911000067077
59	0.015043158183962617
60	0.01482021534027754
61	0.014603784114910746
62	0.014393583331299547
63	0.014189347771729414
64	0.013990827060946554
65	0.013797784642192463
66	0.013609996836855594
67	0.013427251979880692
68	0.013249349623909857
69	0.013076099805863675
70	0.012907322370321743
71	0.012742846344634844
72	0.012582509361213723
73	0.012426157122889707
74	0.012273642907647672
75	0.01212482710938861
76	0.011979576811701555
77	0.011837765391908681
78	0.011699272152904764
79	0.011563981980541286
80	0.011431785024510466
81	0.011302576400870524
82	0.011176255914518715
83	0.011052727800069162
84	0.010931900479726586
85	0.010813686336869965
86	0.010698001504169196
87	0.010584765665158376
88	0.010473901868278594
89	0.01036533635248619
90	0.010258998383595109
91	0.010154820100590945
92	0.010052736371214843
93	0.009952684656171024
94	0.009854604881363598
95	0.009758439317614071
96	0.009664132467352494
97	0.00957163095781588
98	0.009480883440319277
99	0.009391840495192594
100	0.009304454541940732
